Ime,Prikazano ime,Glavna e-pošta:,Naslov v službi,Organizacija
KRAJEVNA SKUPNOST RUDNIK-TOPLICE,KRAJEVNA SKUPNOST RUDNIK-TOPLICE,krajevna.s.r@slo-kabel.si,"Cesta Borisa Kidriča 7, 1410 Zagorje ob Savi",", KRAJEVNA SKUPNOST RUDNIK-TOPLICE"
KRAJEVNA SKUPNOST ČIRČE,KRAJEVNA SKUPNOST ČIRČE,kscirce@siol.net,"Smledniška cesta 136, 4000 Kranj",", KRAJEVNA SKUPNOST ČIRČE"
MESTNA OBČINA CELJE MESTNA ČETRT DEČKOVO NASELJE,MESTNA OBČINA CELJE MESTNA ČETRT DEČKOVO NASELJE,mestnacetrt@siol.net,"Ulica bratov Vošnjakov 1, 3000 Celje",", MESTNA OBČINA CELJE MESTNA ČETRT DEČKOVO NASELJE"
KRAJEVNA SKUPNOST ŠKOCJAN,KRAJEVNA SKUPNOST ŠKOCJAN,ks.skocjan@siol.net,"Cesta Marežganskega upora 4, 6000 Koper - Capodistria",", KRAJEVNA SKUPNOST ŠKOCJAN"
KRAJEVNA SKUPNOST ČRNOMELJ,KRAJEVNA SKUPNOST ČRNOMELJ,kscrnomelj@siol.net,"Kolodvorska cesta 34, 8340 Črnomelj",", KRAJEVNA SKUPNOST ČRNOMELJ"
KRAJEVNA SKUPNOST BUTORAJ,KRAJEVNA SKUPNOST BUTORAJ,janez.perusic@gmail.com,"Butoraj 999, 8340 Črnomelj",", KRAJEVNA SKUPNOST BUTORAJ"
"MESTNA OBČINA MARIBOR, KRAJEVNA SKUPNOST LIMBUŠ","MESTNA OBČINA MARIBOR, KRAJEVNA SKUPNOST LIMBUŠ",ks.limbus@maribor.si,"Ob Blažovnici 41, 2341 Limbuš",", MESTNA OBČINA MARIBOR, KRAJEVNA SKUPNOST LIMBUŠ"
MESTNA OBČINA MARIBOR KRAJEVNA SKUPNOST PEKRE,MESTNA OBČINA MARIBOR KRAJEVNA SKUPNOST PEKRE,ks.pekre@maribor.si,"Bezjakova ulica 4, 2341 Limbuš",", MESTNA OBČINA MARIBOR KRAJEVNA SKUPNOST PEKRE"
KRAJEVNA SKUPNOST VELIKE MALENCE,KRAJEVNA SKUPNOST VELIKE MALENCE,emil.arh@siol.net,"Velike Malence 18 A, 8262 Krška vas",", KRAJEVNA SKUPNOST VELIKE MALENCE"
KRAJEVNA SKUPNOST SENUŠE,KRAJEVNA SKUPNOST SENUŠE,ks.senuse@krsko.si,"Senuše 51, 8273 Leskovec pri Krškem",", KRAJEVNA SKUPNOST SENUŠE"
MESTNA OBČINA MARIBOR KRAJEVNA SKUPNOST BRESTERNICA - GAJ,MESTNA OBČINA MARIBOR KRAJEVNA SKUPNOST BRESTERNICA - GAJ,ks.brestrnica@maribor.si,"Na Gaj 2, 2354 Bresternica",", MESTNA OBČINA MARIBOR KRAJEVNA SKUPNOST BRESTERNICA - GAJ"
OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST IMPOL SLOVENSKA BISTRICA,OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST IMPOL SLOVENSKA BISTRICA,obcina@slov-bistrica.si,"Levstikova ulica 2, 2310 Slovenska Bistrica",", OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST IMPOL SLOVENSKA BISTRICA"
OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST ALFONZ ŠARH SLOVENSKA BISTRICA,OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST ALFONZ ŠARH SLOVENSKA BISTRICA,ks.alfonzsarh@amis.net,"Trg svobode 5, 2310 Slovenska Bistrica",", OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST ALFONZ ŠARH SLOVENSKA BISTRICA"
OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST POHORSKI ODRED SLOVENSKA BISTRICA,OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST POHORSKI ODRED SLOVENSKA BISTRICA,info@ks-pohorski-odred.si,"Tomšičeva ulica 24, 2310 Slovenska Bistrica",", OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST POHORSKI ODRED SLOVENSKA BISTRICA"
OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST DR.JAGODIČ SLOVENSKA BISTRICA,OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST DR.JAGODIČ SLOVENSKA BISTRICA,obcina@slov-bistrica.si,"Gradišče 8, 2310 Slovenska Bistrica",", OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST DR.JAGODIČ SLOVENSKA BISTRICA"
OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST VRHOLE-PRELOGE,OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST VRHOLE-PRELOGE,obcina@slov-bistrica.si,"Vrhole pri Slov. Konjicah 29, 2316 Zgornja Ložnica",", OBČINA SLOVENSKA BISTRICA KRAJEVNA SKUPNOST VRHOLE-PRELOGE"
MESTNA ČETRT TUROPOLJE MURSKA SOBOTA,MESTNA ČETRT TUROPOLJE MURSKA SOBOTA,mc.ms@siol.net,"Trg zmage 4, 9000 Murska Sobota",", MESTNA ČETRT TUROPOLJE MURSKA SOBOTA"
MESTNA ČETRT LEDAVA MURSKA SOBOTA,MESTNA ČETRT LEDAVA MURSKA SOBOTA,mc.ms@siol.net,"Trg zmage 4, 9000 Murska Sobota",", MESTNA ČETRT LEDAVA MURSKA SOBOTA"
MESTNA ČETRT CENTER MURSKA SOBOTA,MESTNA ČETRT CENTER MURSKA SOBOTA,mc.ms@siol.net,"Trg zmage 4, 9000 Murska Sobota",", MESTNA ČETRT CENTER MURSKA SOBOTA"
MESTNA ČETRT PARTIZAN MURSKA SOBOTA,MESTNA ČETRT PARTIZAN MURSKA SOBOTA,mc.ms@siol.net,"Trg zmage 4, 9000 Murska Sobota",", MESTNA ČETRT PARTIZAN MURSKA SOBOTA"
MESTNA ČETRT PARK MURSKA SOBOTA,MESTNA ČETRT PARK MURSKA SOBOTA,mc.ms@siol.net,"Trg zmage 4, 9000 Murska Sobota",", MESTNA ČETRT PARK MURSKA SOBOTA"
KRAJEVNA SKUPNOST VRBJE,KRAJEVNA SKUPNOST VRBJE,krajevna.skupnost.vrbje@siol.net,"Vrbje 68, 3310 Žalec",", KRAJEVNA SKUPNOST VRBJE"
KRAJEVNA SKUPNOST VELIKI PODLOG,KRAJEVNA SKUPNOST VELIKI PODLOG,ks.veliki-podlog@krsko.si,"Veliki Podlog 60, 8273 Leskovec pri Krškem",", KRAJEVNA SKUPNOST VELIKI PODLOG"
KRAJEVNA SKUPNOST KRŠKO POLJE,KRAJEVNA SKUPNOST KRŠKO POLJE,ks.krsko-polje@krsko.si,"Drnovo 29 A, 8273 Leskovec pri Krškem",", KRAJEVNA SKUPNOST KRŠKO POLJE"
KRAJEVNA SKUPNOST IZOLA STARO MESTO,KRAJEVNA SKUPNOST IZOLA STARO MESTO,posta.oizola@izola.si,"Verdijeva ulica 1, 6310 Izola - Isola",", KRAJEVNA SKUPNOST IZOLA STARO MESTO"
KRAJEVNA SKUPNOST HALIAETUM,KRAJEVNA SKUPNOST HALIAETUM,posta.oizola@izola.si,"Verdijeva ulica 1, 6310 Izola - Isola",", KRAJEVNA SKUPNOST HALIAETUM"
KRAJEVNA SKUPNOST LIVADE,KRAJEVNA SKUPNOST LIVADE,kslivade@kabelnet.net,"Veluščkova ulica 8, 6310 Izola - Isola",", KRAJEVNA SKUPNOST LIVADE"
KRAJEVNA SKUPNOST SORA,KRAJEVNA SKUPNOST SORA,mirko.javersek@sel.si,"Sora 6 A, 1215 Medvode",", KRAJEVNA SKUPNOST SORA"
KRAJEVNA SKUPNOST VAŠE GORIČANE,KRAJEVNA SKUPNOST VAŠE GORIČANE,ks.vase.goricane@siol.net,"Goričane 39, 1215 Medvode",", KRAJEVNA SKUPNOST VAŠE GORIČANE"
KRAJEVNA SKUPNOST SENICA,KRAJEVNA SKUPNOST SENICA,info@ks-senica.si,"Spodnja Senica 23, 1215 Medvode",", KRAJEVNA SKUPNOST SENICA"
KRAJEVNA SKUPNOST PRESKA - ŽLEBE,KRAJEVNA SKUPNOST PRESKA - ŽLEBE,kspreska@gmail.com,"Škofjeloška cesta 6, 1215 Medvode",", KRAJEVNA SKUPNOST PRESKA - ŽLEBE"
KRAJEVNA SKUPNOST DANE PRI SEŽANI,KRAJEVNA SKUPNOST DANE PRI SEŽANI,obcina@sezana.si,"Dane pri Sežani 17 A, 6210 Sežana",", KRAJEVNA SKUPNOST DANE PRI SEŽANI"
KRAJEVNA SKUPNOST SIMONA JENKA,KRAJEVNA SKUPNOST SIMONA JENKA,erika.kos@siol.net,"Ljubljanska cesta 58, 1230 Domžale",", KRAJEVNA SKUPNOST SIMONA JENKA"
KRAJEVNA SKUPNOST SLAVKA ŠLANDRA,KRAJEVNA SKUPNOST SLAVKA ŠLANDRA,erika.kos@siol.net,"Ljubljanska cesta 58, 1230 Domžale",", KRAJEVNA SKUPNOST SLAVKA ŠLANDRA"
KRAJEVNA SKUPNOST VENCLJA PERKA,KRAJEVNA SKUPNOST VENCLJA PERKA,erika.kos@siol.net,"Ljubljanska cesta 58, 1230 Domžale",", KRAJEVNA SKUPNOST VENCLJA PERKA"
KRAJEVNA SKUPNOST TRATA,KRAJEVNA SKUPNOST TRATA,ks@skofja-loka.si,"Frankovo naselje 69, 4220 Škofja Loka",", KRAJEVNA SKUPNOST TRATA"
KRAJEVNA SKUPNOST KAMNITNIK,KRAJEVNA SKUPNOST KAMNITNIK,ks@skofja-loka.si,"Mestni trg 15, 4220 Škofja Loka",", KRAJEVNA SKUPNOST KAMNITNIK"
KRAJEVNA SKUPNOST STARA LOKA-PODLUBNIK,KRAJEVNA SKUPNOST STARA LOKA-PODLUBNIK,ks@skofja-loka.si,"Podlubnik 139, 4220 Škofja Loka",", KRAJEVNA SKUPNOST STARA LOKA-PODLUBNIK"
KRAJEVNA SKUPNOST ŠKOFJA LOKA-MESTO,KRAJEVNA SKUPNOST ŠKOFJA LOKA-MESTO,ks@skofja-loka.si,"Mestni trg 15, 4220 Škofja Loka",", KRAJEVNA SKUPNOST ŠKOFJA LOKA-MESTO"
KRAJEVNA SKUPNOST MORAVSKE TOPLICE,KRAJEVNA SKUPNOST MORAVSKE TOPLICE,obcina@moravske-toplice.si,"Dolga ulica 63, 9226 Moravske Toplice",", KRAJEVNA SKUPNOST MORAVSKE TOPLICE"
KRAJEVNA SKUPNOST HUJE,KRAJEVNA SKUPNOST HUJE,info@kshuje.si,"Cesta 1. maja 5, 4000 Kranj",", KRAJEVNA SKUPNOST HUJE"
KRAJEVNA SKUPNOST BRATOV SMUK,KRAJEVNA SKUPNOST BRATOV SMUK,obcina.kranj@kranj.si,"Likozarjeva ulica 29, 4000 Kranj",", KRAJEVNA SKUPNOST BRATOV SMUK"
KRAJEVNA SKUPNOST ŽERJAV,KRAJEVNA SKUPNOST ŽERJAV,OBCINA@CRNA.SI,"Žerjav 21, 2393 Črna na Koroškem",", KRAJEVNA SKUPNOST ŽERJAV"
KRAJEVNA SKUPNOST DOLŽ,KRAJEVNA SKUPNOST DOLŽ,ks.dolz@novomesto.si,"Lipnica 5, 8000 Novo mesto",", KRAJEVNA SKUPNOST DOLŽ"
KRAJEVNA SKUPNOST KOPER-ZA GRADOM,KRAJEVNA SKUPNOST KOPER-ZA GRADOM,ks.zagradom@siol.net,"Jurčičeva ulica 2, 6000 Koper - Capodistria",", KRAJEVNA SKUPNOST KOPER-ZA GRADOM"
KRAJEVNA SKUPNOST VRHNIKA CENTER,KRAJEVNA SKUPNOST VRHNIKA CENTER,obcina.vrhnika@vrhnika.si,"Tržaška cesta 11, 1360 Vrhnika",", KRAJEVNA SKUPNOST VRHNIKA CENTER"
KRAJEVNA SKUPNOST VRHNIKA BREG,KRAJEVNA SKUPNOST VRHNIKA BREG,obcina.vrhnika@vrhnika.si,"Tržaška cesta 11, 1360 Vrhnika",", KRAJEVNA SKUPNOST VRHNIKA BREG"
KRAJEVNA SKUPNOST VRHNIKA VAS,KRAJEVNA SKUPNOST VRHNIKA VAS,obcina.vrhnika@vrhnika.si,"Tržaška cesta 11, 1360 Vrhnika",", KRAJEVNA SKUPNOST VRHNIKA VAS"
KRAJEVNA SKUPNOST ŠALEK,KRAJEVNA SKUPNOST ŠALEK,info@velenje.si,"Šalek 74 A, 3320 Velenje",", KRAJEVNA SKUPNOST ŠALEK"
KRAJEVNA SKUPNOST PEROVO,KRAJEVNA SKUPNOST PEROVO,info@kamnik-perovo.si,"Steletova cesta 25, 1241 Kamnik",", KRAJEVNA SKUPNOST PEROVO"
KRAJEVNA SKUPNOST NOVI TRG,KRAJEVNA SKUPNOST NOVI TRG,obcina@kamnik.si,"Glavni trg 24, 1241 Kamnik",", KRAJEVNA SKUPNOST NOVI TRG"
KRAJEVNA SKUPNOST KAMNIK-CENTER,KRAJEVNA SKUPNOST KAMNIK-CENTER,ks.center@kks-kamnik.si,"Maistrova ulica 18, 1241 Kamnik",", KRAJEVNA SKUPNOST KAMNIK-CENTER"
KRAJEVNA SKUPNOST ZAPRICE,KRAJEVNA SKUPNOST ZAPRICE,obcina@kamnik.si,"Glavni trg 24, 1241 Kamnik",", KRAJEVNA SKUPNOST ZAPRICE"
KRAJEVNA SKUPNOST MEKINJE,KRAJEVNA SKUPNOST MEKINJE,obc.ivancna.gorica@siol.net,"Cankarjeva cesta 37, 1241 Kamnik",", KRAJEVNA SKUPNOST MEKINJE"
KRAJEVNA SKUPNOST ZBILJE,KRAJEVNA SKUPNOST ZBILJE,kszbilje@gmail.com,"Zbilje 30, 1215 Medvode",", KRAJEVNA SKUPNOST ZBILJE"
KRAJEVNA SKUPNOST NOVA GORICA,KRAJEVNA SKUPNOST NOVA GORICA,melanija-krajevnang@siol.net,"Erjavčeva ulica 4, 5000 Nova Gorica",", KRAJEVNA SKUPNOST NOVA GORICA"
KRAJEVNA SKUPNOST CESTA,KRAJEVNA SKUPNOST CESTA,obcina@ajdovscina.si,"Cesta 1, 5270 Ajdovščina",", KRAJEVNA SKUPNOST CESTA"
KRAJEVNA SKUPNOST GORNJI PETROVCI,KRAJEVNA SKUPNOST GORNJI PETROVCI,racunovodstvo@gornji-petrovci.si,"Gornji Petrovci 32, 9203 Petrovci",", KRAJEVNA SKUPNOST GORNJI PETROVCI"
KRAJEVNA SKUPNOST LOG-ZAPLANA,KRAJEVNA SKUPNOST LOG-ZAPLANA,obcina.logatec@logatec.si,"Zaplana - del 58 B, 1373 Rovte",", KRAJEVNA SKUPNOST LOG-ZAPLANA"
KRAJEVNA SKUPNOST PADEŽ POKOJIŠČE-ZAVRH,KRAJEVNA SKUPNOST PADEŽ POKOJIŠČE-ZAVRH,obcina.vrhnika@vrhnika.si,,", KRAJEVNA SKUPNOST PADEŽ POKOJIŠČE-ZAVRH"
KRAJEVNA SKUPNOST NEMČAVCI,KRAJEVNA SKUPNOST NEMČAVCI,mestna.obcina@murska-sobota.si,"Nemčavci 28, 9000 Murska Sobota",", KRAJEVNA SKUPNOST NEMČAVCI"
KRAJEVNA SKUPNOST MARKIŠAVCI,KRAJEVNA SKUPNOST MARKIŠAVCI,mestna.obcina@murska-sobota.si,"Markišavci 18 A, 9000 Murska Sobota",", KRAJEVNA SKUPNOST MARKIŠAVCI"
KRAJEVNA SKUPNOST SINJI VRH,KRAJEVNA SKUPNOST SINJI VRH,ivanka.spehar.smt@gmail.com,"Sinji Vrh 1 A, 8344 Vinica",", KRAJEVNA SKUPNOST SINJI VRH"
KRAJEVNA SKUPNOST SOBRAČE,KRAJEVNA SKUPNOST SOBRAČE,obc.ivancna.gorica@siol.net,"Sobrače 13, 1296 Šentvid pri Stični",", KRAJEVNA SKUPNOST SOBRAČE"
KRAJEVNA SKUPNOST DOBROVLJE,KRAJEVNA SKUPNOST DOBROVLJE,info@zrece.eu,"Dobrava 78, 3214 Zreče",", KRAJEVNA SKUPNOST DOBROVLJE"
KRAJEVNA SKUPNOST KONJŠICA,KRAJEVNA SKUPNOST KONJŠICA,obcina.litija@litija.si,"Konjšica - del 14, 1272 Polšnik",", KRAJEVNA SKUPNOST KONJŠICA"
KRAJEVNA SKUPNOST ŠENTJOŠT,KRAJEVNA SKUPNOST ŠENTJOŠT,pavel.malovrh@amis.net,"Šentjošt nad Horjulom 13, 1354 Horjul",", KRAJEVNA SKUPNOST ŠENTJOŠT"
KRAJEVNA SKUPNOST NORŠINCI,KRAJEVNA SKUPNOST NORŠINCI,obcina@moravske-toplice.si,"Noršinci 47, 9221 Martjanci",", KRAJEVNA SKUPNOST NORŠINCI"
KRAJEVNA SKUPNOST MOTVARJEVCI,KRAJEVNA SKUPNOST MOTVARJEVCI,obcina@moravske-toplice.si,"Motvarjevci 47, 9207 Prosenjakovci - Pártosfalva",", KRAJEVNA SKUPNOST MOTVARJEVCI"
KRAJEVNA SKUPNOST KRNCI,KRAJEVNA SKUPNOST KRNCI,obcina@moravske-toplice.si,"Krnci 14, 9221 Martjanci",", KRAJEVNA SKUPNOST KRNCI"
KRAJEVNA SKUPNOST IVANOVCI,KRAJEVNA SKUPNOST IVANOVCI,obcina@moravske-toplice.si,"Ivanovci 57, 9208 Fokovci",", KRAJEVNA SKUPNOST IVANOVCI"
KRAJEVNA SKUPNOST ANDREJCI,KRAJEVNA SKUPNOST ANDREJCI,obcina@moravske-toplice.si,"Andrejci 17, 9221 Martjanci",", KRAJEVNA SKUPNOST ANDREJCI"
KRAJEVNA SKUPNOST SEBEBORCI,KRAJEVNA SKUPNOST SEBEBORCI,obcina@moravske-toplice.si,"Sebeborci 45, 9221 Martjanci",", KRAJEVNA SKUPNOST SEBEBORCI"
KRAJEVNA SKUPNOST DOLENJA VAS,KRAJEVNA SKUPNOST DOLENJA VAS,uprava@obcina.zelezniki.si,"Dolenja vas 100, 4227 Selca",", KRAJEVNA SKUPNOST DOLENJA VAS"
KRAJEVNA SKUPNOST FILOVCI,KRAJEVNA SKUPNOST FILOVCI,obcina@moravske-toplice.si,"Filovci 13, 9222 Bogojina",", KRAJEVNA SKUPNOST FILOVCI"
KRAJEVNA SKUPNOST SV. PETER,KRAJEVNA SKUPNOST SV. PETER,ks.sv.peter@siol.net,"Sv. Peter 76, 6333 Sečovlje - Sicciole",", KRAJEVNA SKUPNOST SV. PETER"
KRAJEVNA SKUPNOST NOVA VAS,KRAJEVNA SKUPNOST NOVA VAS,ks.novavas@gmail.com,"Nova vas nad Dragonjo 50, 6333 Sečovlje - Sicciole",", KRAJEVNA SKUPNOST NOVA VAS"
KRAJEVNA SKUPNOST PADNA,KRAJEVNA SKUPNOST PADNA,kspadna@siol.net,"Padna 11, 6333 Sečovlje - Sicciole",", KRAJEVNA SKUPNOST PADNA"
MESTNA SKUPNOST LITIJA,MESTNA SKUPNOST LITIJA,obcina.litija@litija.si,"Ulica Mire Pregljeve 1, 1270 Litija",", MESTNA SKUPNOST LITIJA"
KRAJEVNA SKUPNOST KRIŠTANCI ŠALINCI GRLAVA,KRAJEVNA SKUPNOST KRIŠTANCI ŠALINCI GRLAVA,obcina.ljutomer@ljutomer.si,"Šalinci 29, 9242 Križevci pri Ljutomeru",", KRAJEVNA SKUPNOST KRIŠTANCI ŠALINCI GRLAVA"
